100.00,7442,468898,N/A
100.00,7442,468897,N/A
150.00,7442,468896,N/A
80.00,7377,468895,N/A
30.00,7442,468892,N/A
25.00,7442,468891,N/A
200.00,7446,468890,N/A
25.00,7446,468889,N/A
35.00,7442,468888,N/A
10.00,7442,468887,N/A
50.00,7442,468886,N/A
10.00,7442,468885,N/A
200.00,7446,468884,N/A
50.00,7442,468882,N/A
45.00,7446,468881,N/A
155.00,7442,468878,N/A
50.00,7442,468877,N/A
25.00,7446,468876,N/A
5.00,7442,468875,N/A
100.00,7442,468874,N/A
10.00,7442,468873,N/A
30.00,7442,468871,N/A
30.00,7442,468870,N/A
5.00,7442,468869,N/A
5.00,7442,468868,N/A
50.00,7442,468867,N/A
25.00,7442,468866,N/A
50.00,7442,468865,N/A
35.00,7442,468864,N/A
10.00,7442,468863,N/A
30.00,7442,468862,N/A
20.00,7442,468861,N/A
50.00,7446,468860,N/A
50.00,7446,468859,N/A
10.00,7442,468858,N/A
50.00,7442,468857,N/A
25.00,7442,468856,N/A
25.00,7442,468855,N/A
51.00,7442,468854,N/A
100.00,7442,468853,N/A
50.00,7442,468852,N/A
15.00,7442,468850,N/A
5.00,7442,468849,N/A
150.00,7442,468847,N/A
50.00,7442,468846,N/A
15.00,7442,468845,N/A
50.00,7377,468844,N/A
50.00,7442,468844,N/A
500.00,7442,468842,N/A
10.00,7442,468841,N/A
100.00,7442,468840,N/A
70.00,7442,468839,N/A
10.00,7442,468837,N/A
150.00,7446,468835,N/A
25.00,7442,468834,N/A
33.89,7442,468832,N/A
25.00,7442,468831,N/A
10.00,N/A,468830,7686
55.00,7442,468829,N/A
25.00,7442,468828,N/A
35.00,N/A,468827,7970
20.00,7446,468825,N/A
5.00,7442,468824,N/A
15.00,N/A,468823,7813
20.00,7442,468822,N/A
15.00,7446,468821,N/A
5.00,7376,468820,N/A
50.00,7442,468819,N/A
30.00,7442,468818,N/A
250.00,7442,468816,N/A
10.00,7446,468815,N/A
20.00,7442,468814,N/A
5.00,7446,468814,N/A
25.00,7442,468813,N/A
155.00,7442,468812,N/A
10.00,7442,468811,N/A
20.00,7442,468810,N/A
25.00,N/A,468808,7963
25.00,N/A,468806,7969
250.00,7442,468805,N/A
200.00,7442,468804,N/A
50.00,7442,468802,N/A
150.00,N/A,468801,7982
250.00,7442,468800,N/A
192.02,7442,468798,N/A
150.00,7442,468797,N/A
50.00,7442,468794,N/A
50.00,N/A,468793,7672
50.00,7442,468792,N/A
25.00,7442,468791,N/A
30.00,7446,468790,N/A
150.00,7442,468788,N/A
10.00,7442,468786,N/A
30.00,7442,468785,N/A
25.00,7442,468784,N/A
30.00,7442,468783,N/A
555.00,7442,468782,N/A
25.00,7446,468781,N/A
50.00,7442,468781,N/A
10.00,7446,468780,N/A
500.00,N/A,468779,7971
200.00,7446,468778,N/A
50.00,7442,468777,N/A
25.00,7442,468776,N/A
25.00,7442,468775,N/A
1000.00,7442,468774,N/A
100.00,7442,468772,N/A
5.00,7376,468771,N/A
50.00,7442,468770,N/A
30.00,7442,468769,N/A
5.00,N/A,468768,7981
50.00,7442,468767,N/A
500.00,7442,468766,N/A
50.00,7442,468765,N/A
200.00,7442,468764,N/A
20.00,7442,468763,N/A
25.00,7446,468762,N/A
25.00,7376,468762,N/A
25.00,7377,468762,N/A
5.00,7442,468761,N/A
30.00,7442,468760,N/A
50.00,7442,468759,N/A
100.00,7442,468757,N/A
25.00,7442,468755,N/A
50.00,7442,468754,N/A
20.00,N/A,468751,7828
5.00,7442,468750,N/A
5.00,7377,468749,N/A
30.00,7442,468748,N/A
150.00,7446,468747,N/A
75.00,7442,468746,N/A
25.00,7442,468745,N/A
25.00,7442,468743,N/A
50.00,7442,468742,N/A
11.38,7377,468741,N/A
42.00,7442,468740,N/A
75.00,7442,468739,N/A
50.00,7446,468738,N/A
7.00,N/A,468737,7828
7.00,N/A,468737,7813
8.22,N/A,468737,7842
50.00,7442,468735,N/A
50.00,7442,468733,N/A
50.00,N/A,468732,7828
100.00,7442,468731,N/A
150.00,7442,468730,N/A
50.00,7446,468729,N/A
25.00,7442,468728,N/A
100.00,7446,468727,N/A
50.00,7442,468726,N/A
20.00,N/A,468723,7813
50.00,7442,468722,N/A
150.00,7442,468721,N/A
25.00,7442,468719,N/A
50.00,7442,468718,N/A
50.00,7442,468717,N/A
20.00,N/A,468716,7813
50.00,7376,468715,N/A
150.00,7442,468714,N/A
5.00,7442,468712,N/A
50.00,7442,468710,N/A
150.00,7442,468709,N/A
150.00,7442,468708,N/A
100.00,7442,468706,N/A
500.00,7442,468705,N/A
150.00,7446,468704,N/A
30.00,7442,468703,N/A
150.00,7442,468700,N/A
5.00,7446,468699,N/A
20.00,7442,468699,N/A
40.00,7442,468698,N/A
10.00,7442,468697,N/A
20.00,7442,468696,N/A
250.00,7442,468694,N/A
5.00,7446,468693,N/A
95.00,7442,468693,N/A
50.00,7442,468692,N/A
200.00,N/A,468691,7966
60.00,7442,468690,N/A
10.00,N/A,468689,7842
100.00,7442,468687,N/A
15.00,7442,468686,N/A
50.00,7442,468685,N/A
30.00,7442,468684,N/A
25.00,7442,468683,N/A
150.00,7442,468682,N/A
30.00,7442,468681,N/A
50.00,7442,468680,N/A
50.00,7442,468679,N/A
25.00,7442,468677,N/A
100.00,7446,468675,N/A
500.00,7442,468674,N/A
150.00,7442,468673,N/A
30.00,7442,468671,N/A
30.00,7442,468670,N/A
30.00,N/A,468669,7969
50.00,7442,468667,N/A
50.00,7442,468666,N/A
50.00,7442,468662,N/A
25.00,7442,468660,N/A
25.00,7446,468660,N/A
15.00,7442,468658,N/A
30.00,7442,468657,N/A
50.00,7442,468656,N/A
10.00,N/A,468654,7970
150.00,7442,468650,N/A
500.00,7442,468648,N/A
100.00,7446,468647,N/A
100.00,7442,468646,N/A
150.00,7442,468645,N/A
20.00,7442,468644,N/A
30.00,7442,468643,N/A
50.00,7442,468641,N/A
100.00,7442,468638,N/A
25.00,7442,468637,N/A
35.00,7442,468636,N/A
10.00,7442,468635,N/A
15.00,N/A,468634,7970
100.00,7442,468632,N/A
5.00,7442,468631,N/A
50.00,7442,468630,N/A
10.00,7442,468628,N/A
50.00,7442,468627,N/A
15.00,N/A,468626,7970
10.00,7442,468625,N/A
1024.00,7442,468624,N/A
25.00,7442,468623,N/A
150.00,7442,468622,N/A
10.00,N/A,468620,7813
75.00,7442,468618,N/A
150.00,7442,468617,N/A
202.00,N/A,468616,7966
30.00,7442,468615,N/A
25.00,7442,468613,N/A
50.00,7442,468612,N/A
150.00,7442,468611,N/A
50.00,7442,468610,N/A
25.00,7442,468609,N/A
50.00,7442,468607,N/A
100.00,7442,468604,N/A
25.00,7442,468603,N/A
100.00,7442,468602,N/A
25.00,7442,468601,N/A
25.00,N/A,468600,7813
50.00,7442,468599,N/A
25.00,7373,468597,N/A
20.00,7442,468596,N/A
5.00,7442,468595,N/A
25.00,7442,468594,N/A
10.00,7442,468593,N/A
25.00,7442,468591,N/A
150.00,7442,468590,N/A
25.00,7442,468589,N/A
500.00,7442,468588,N/A
20.00,7442,468587,N/A
30.00,7442,468586,N/A
150.00,7442,468585,N/A
15.00,7442,468584,N/A
125.00,7446,468583,N/A
50.00,7442,468582,N/A
10.00,7442,468581,N/A
50.00,7442,468580,N/A
5.00,N/A,468579,7813
20.00,7377,468579,N/A
5.00,7442,468578,N/A
30.00,7442,468574,N/A
50.00,7442,468573,N/A
10.00,7442,468572,N/A
30.00,7442,468571,N/A
250.00,7442,468570,N/A
50.00,7442,468569,N/A
50.00,7442,468568,N/A
13.37,N/A,468567,7683
50.00,7442,468566,N/A
30.00,7442,468565,N/A
100.00,7442,468564,N/A
25.00,7442,468563,N/A
50.00,7446,468562,N/A
50.00,7442,468561,N/A
50.00,7442,468560,N/A
150.00,7442,468559,N/A
150.00,7442,468558,N/A
5.00,7442,468557,N/A
50.00,7442,468555,N/A
25.00,7442,468554,N/A
150.00,7442,468553,N/A
150.00,7442,468550,N/A
50.00,7442,468548,N/A
15.00,7446,468547,N/A
100.00,7446,468546,N/A
20.00,7442,468545,N/A
100.00,7446,468544,N/A
100.00,7442,468543,N/A
40.00,7442,468541,N/A
30.00,N/A,468540,7842
50.00,7442,468539,N/A
25.00,7442,468538,N/A
100.00,7442,468537,N/A
130.00,N/A,468536,7831
3000.00,7442,468535,N/A
30.00,7442,468534,N/A
30.00,7442,468532,N/A
100.00,7442,468531,N/A
15.00,7376,468529,N/A
30.00,7442,468528,N/A
1234.56,7442,468527,N/A
150.00,7442,468526,N/A
500.00,7442,468525,N/A
150.00,7442,468523,N/A
150.00,7442,468522,N/A
42.00,7442,468520,N/A
25.00,7442,468518,N/A
150.00,7442,468517,N/A
5.00,7377,468516,N/A
50.00,7442,468515,N/A
50.00,7442,468514,N/A
50.00,7442,468513,N/A
5.00,7446,468512,N/A
10.00,N/A,468510,7967
30.00,7442,468509,N/A
5.00,7442,468508,N/A
69.69,7442,468506,N/A
50.00,7442,468505,N/A
22.22,7442,468504,N/A
50.00,7446,468503,N/A
50.00,7442,468502,N/A
25.00,7442,468501,N/A
150.00,7442,468500,N/A
30.00,7442,468498,N/A
100.00,7442,468497,N/A
10.00,7377,468496,N/A
30.00,7442,468495,N/A
5.00,N/A,468494,7963
100.00,7442,468493,N/A
15.00,7442,468492,N/A
127.00,7442,468491,N/A
25.00,7442,468490,N/A
500.00,7442,468489,N/A
50.00,7442,468488,N/A
5.00,7446,468487,N/A
5.00,7442,468486,N/A
100.00,7442,468485,N/A
50.00,7442,468484,N/A
25.00,7442,468483,N/A
150.00,N/A,468482,7969
30.00,7442,468481,N/A
111.11,7446,468480,N/A
35.00,7446,468479,N/A
250.00,7442,468478,N/A
158.13,7442,468477,N/A
50.00,7442,468475,N/A
50.00,7442,468474,N/A
50.00,7442,468473,N/A
100.00,7442,468472,N/A
250.00,7442,468471,N/A
20.00,7442,468470,N/A
150.00,7446,468469,N/A
70.00,7442,468468,N/A
50.00,7442,468467,N/A
25.00,7442,468466,N/A
1000.00,N/A,468465,7961
50.00,7446,468464,N/A
20.00,7442,468462,N/A
10.00,7446,468461,N/A
25.00,7442,468460,N/A
150.00,7446,468459,N/A
70.00,7446,468458,N/A
30.00,7446,468457,N/A
150.00,7442,468455,N/A
150.00,7442,468454,N/A
15.00,7442,468453,N/A
20.00,7442,468452,N/A
8.40,7442,468451,N/A
50.00,7442,468450,N/A
30.00,7442,468449,N/A
30.00,7442,468448,N/A
100.00,7442,468447,N/A
25.00,7442,468446,N/A
25.00,7442,468445,N/A
50.00,7442,468443,N/A
50.00,7442,468442,N/A
100.00,7442,468441,N/A
50.00,7446,468440,N/A
30.00,7446,468438,N/A
100.00,7442,468437,N/A
25.00,7442,468436,N/A
50.00,7442,468435,N/A
25.00,7442,468434,N/A
50.00,7446,468433,N/A
100.00,7442,468433,N/A
250.00,7442,468431,N/A
25.00,7442,468430,N/A
250.00,7442,468429,N/A
200.00,7442,468428,N/A
150.00,7442,468427,N/A
50.00,7442,468426,N/A
30.00,7442,468425,N/A
100.00,7442,468424,N/A
30.00,7442,468423,N/A
30.00,7446,468422,N/A
30.00,7442,468421,N/A
15.00,7442,468420,N/A
1000.00,7442,468419,N/A
25.00,7376,468418,N/A
15.00,7442,468417,N/A
50.00,7442,468416,N/A
30.00,7442,468415,N/A
10.00,7442,468413,N/A
25.00,7442,468412,N/A
150.00,7442,468411,N/A
50.00,7442,468409,N/A
150.00,7446,468408,N/A
150.00,7442,468407,N/A
15.00,7442,468406,N/A
150.00,7442,468405,N/A
50.00,7442,468404,N/A
500.00,7442,468403,N/A
200.00,7442,468402,N/A
75.00,7442,468401,N/A
200.00,7442,468400,N/A
20.00,7442,468398,N/A
150.00,7442,468397,N/A
100.00,7442,468396,N/A
75.00,7446,468395,N/A
150.00,7442,468394,N/A
25.00,7442,468392,N/A
150.00,7446,468391,N/A
30.00,7442,468390,N/A
50.00,7376,468389,N/A
50.00,7446,468388,N/A
25.00,7446,468387,N/A
30.00,7442,468386,N/A
40.00,7442,468385,N/A
30.00,7442,468384,N/A
150.00,N/A,468383,7970
50.00,7442,468380,N/A
10.00,7442,468379,N/A
50.00,7442,468376,N/A
500.00,7442,468374,N/A
25.00,7442,468373,N/A
150.00,7442,468372,N/A
5.00,7442,468371,N/A
25.00,7376,468370,N/A
250.00,N/A,468369,7967
151.00,7442,468368,N/A
35.00,7442,468367,N/A
25.00,7446,468366,N/A
25.00,7377,468366,N/A
81.00,7442,468365,N/A
30.00,7442,468364,N/A
200.00,7442,468363,N/A
150.00,7442,468362,N/A
50.00,7442,468361,N/A
20.00,N/A,468360,7761
20.00,7442,468358,N/A
50.00,7442,468357,N/A
33.00,7442,468353,N/A
30.00,7442,468352,N/A
25.00,7442,468351,N/A
25.00,7442,468350,N/A
50.00,7442,468349,N/A
150.00,7446,468347,N/A
15.00,N/A,468345,7970
30.00,7442,468344,N/A
25.00,7442,468343,N/A
25.00,7442,468342,N/A
30.00,7442,468340,N/A
150.00,7442,468339,N/A
30.00,7442,468338,N/A
100.00,7446,468337,N/A
150.00,7442,468336,N/A
200.00,7442,468335,N/A
10.00,7442,468334,N/A
75.00,7442,468331,N/A
50.00,7442,468329,N/A
150.00,7446,468328,N/A
150.00,7442,468327,N/A
50.00,7442,468326,N/A
150.00,7442,468325,N/A
30.00,7442,468323,N/A
30.00,7442,468322,N/A
500.00,7442,468321,N/A
75.00,7442,468320,N/A
200.00,7442,468319,N/A
50.00,7442,468318,N/A
25.00,7442,468317,N/A
85.00,7442,468316,N/A
150.00,7442,468315,N/A
50.00,7442,468314,N/A
50.00,7442,468313,N/A
50.00,7442,468312,N/A
250.00,7442,468311,N/A
50.00,7442,468310,N/A
50.00,7442,468309,N/A
25.00,7446,468308,N/A
25.00,7442,468306,N/A
125.00,7446,468305,N/A
30.00,7442,468302,N/A
50.00,7442,468301,N/A
25.00,7442,468300,N/A
50.00,7442,468299,N/A
30.00,7442,468297,N/A
30.00,7442,468298,N/A
10.00,7442,468296,N/A
15.00,7442,468295,N/A
15.00,7446,468295,N/A
50.00,7442,468294,N/A
30.00,7442,468293,N/A
50.00,7442,468291,N/A
25.00,7442,468290,N/A
10.00,7442,468288,N/A
50.00,7442,468287,N/A
150.00,7442,468286,N/A
30.00,N/A,468285,7980
25.00,7442,468284,N/A
20.00,7442,468283,N/A
300.00,7442,468281,N/A
250.00,7442,468280,N/A
25.00,7442,468276,N/A
20.00,7442,468275,N/A
50.00,7446,468273,N/A
5.00,7442,468272,N/A
25.00,7442,468271,N/A
20.00,7442,468270,N/A
25.00,7446,468269,N/A
25.00,7442,468268,N/A
30.00,7442,468267,N/A
10.00,7442,468266,N/A
50.00,7442,468265,N/A
37.50,7442,468264,N/A
37.50,7446,468264,N/A
30.00,7442,468263,N/A
50.00,7442,468260,N/A
5.00,N/A,468259,7970
300.00,7442,468258,N/A
100.00,7442,468257,N/A
50.00,7442,468256,N/A
50.00,7442,468255,N/A
20.00,7442,468254,N/A
150.00,7442,468253,N/A
30.00,7442,468251,N/A
30.00,7442,468250,N/A
25.00,7446,468249,N/A
25.00,7442,468248,N/A
5.00,N/A,468247,7966
50.00,7442,468246,N/A
150.00,7442,468245,N/A
50.00,7446,468244,N/A
20.00,7442,468243,N/A
25.00,7442,468242,N/A
25.00,7442,468241,N/A
25.00,7442,468240,N/A
300.00,7376,468239,N/A
75.00,7442,468238,N/A
20.00,7442,468237,N/A
15.00,7446,468235,N/A
25.00,7442,468234,N/A
50.00,7442,468233,N/A
65.00,7446,468232,N/A
150.00,7446,468230,N/A
25.00,7442,468229,N/A
50.00,N/A,468228,7828
50.00,7442,468227,N/A
100.00,7446,468226,N/A
30.00,7442,468225,N/A
25.00,7442,468224,N/A
150.00,7442,468221,N/A
25.00,7442,468220,N/A
100.00,N/A,468219,7963
50.00,7442,468215,N/A
20.00,7442,468214,N/A
15.00,7446,468213,N/A
15.00,7442,468211,N/A
5.00,7442,468209,N/A
30.00,7442,468208,N/A
30.00,7442,468207,N/A
25.00,7446,468206,N/A
30.00,7442,468205,N/A
100.00,7442,468204,N/A
50.00,7446,468202,N/A
150.00,7442,468201,N/A
30.00,7442,468200,N/A
31.00,7442,468199,N/A
30.00,7442,468197,N/A
30.00,7442,468196,N/A
50.00,7442,468195,N/A
30.00,7442,468194,N/A
1000.00,7442,468193,N/A
50.00,7442,468192,N/A
50.00,7442,468190,N/A
150.00,7442,468189,N/A
21.21,N/A,468188,7813
50.00,7442,468187,N/A
30.00,7446,468186,N/A
30.00,7442,468184,N/A
50.00,7446,468183,N/A
25.00,7442,468182,N/A
50.00,7446,468181,N/A
30.00,7442,468180,N/A
50.00,7376,468179,N/A
30.00,7442,468178,N/A
50.00,7442,468177,N/A
100.00,7376,468176,N/A
50.00,7442,468176,N/A
40.00,7446,468175,N/A
30.00,7442,468174,N/A
30.00,7442,468173,N/A
20.00,7442,468172,N/A
150.00,7442,468171,N/A
20.00,7442,468170,N/A
50.00,7442,468169,N/A
5.00,7442,468168,N/A
25.00,7442,468166,N/A
5.00,7442,468164,N/A
5.00,7442,468163,N/A
100.00,7442,468162,N/A
50.00,7442,468161,N/A
25.00,7442,468160,N/A
25.00,7442,468158,N/A
25.00,7442,468157,N/A
20.00,7442,468156,N/A
30.00,7442,468155,N/A
50.00,7442,468153,N/A
5.00,7446,468152,N/A
150.00,7442,468151,N/A
20.00,7442,468150,N/A
100.00,7442,468148,N/A
50.00,7442,468145,N/A
30.00,N/A,468144,7970
30.00,7442,468143,N/A
30.00,7442,468142,N/A
25.00,7442,468140,N/A
10.00,7442,468139,N/A
20.00,7442,468138,N/A
6.00,7442,468137,N/A
20.00,7442,468136,N/A
20.00,7442,468135,N/A
25.00,7442,468134,N/A
100.00,7442,468133,N/A
20.00,7442,468132,N/A
25.00,7442,468131,N/A
30.00,7442,468130,N/A
50.00,7442,468129,N/A
30.00,7442,468128,N/A
100.00,7376,468127,N/A
75.00,7442,468126,N/A
75.00,7446,468126,N/A
25.00,7442,468125,N/A
125.00,7442,468124,N/A
250.00,7442,468123,N/A
25.00,7442,468122,N/A
50.00,7442,468121,N/A
25.00,7442,468120,N/A
50.00,7442,468119,N/A
50.00,7442,468118,N/A
15.00,7442,468116,N/A
50.00,7442,468115,N/A
25.00,7442,468114,N/A
150.00,7442,468113,N/A
30.00,7442,468111,N/A
150.00,7442,468110,N/A
150.00,7442,468109,N/A
20.00,7442,468108,N/A
50.00,7442,468107,N/A
35.00,7442,468105,N/A
25.00,7442,468104,N/A
50.00,7442,468103,N/A
150.00,7442,468102,N/A
5.00,7377,468101,N/A
50.00,7442,468100,N/A
50.00,7442,468099,N/A
50.00,7442,468098,N/A
10.00,7442,468095,N/A
30.00,7442,468093,N/A
100.00,7442,468092,N/A
100.00,7442,468091,N/A
15.00,7442,468090,N/A
35.00,7442,468089,N/A
25.00,7442,468088,N/A
25.00,7442,468087,N/A
50.00,7442,468086,N/A
100.00,7442,468085,N/A
25.00,7442,468084,N/A
20.00,7442,468083,N/A
100.00,7442,468082,N/A
66.66,7446,468081,N/A
50.00,7377,468080,N/A
50.00,7442,468079,N/A
30.00,7442,468078,N/A
50.00,7442,468077,N/A
50.00,7442,468076,N/A
50.00,7442,468075,N/A
50.00,7442,468074,N/A
50.00,7442,468073,N/A
30.00,7442,468072,N/A
50.00,7442,468071,N/A
30.00,7442,468070,N/A
50.00,7442,468069,N/A
10.00,7442,468068,N/A
10.00,7442,468067,N/A
50.00,7442,468066,N/A
50.00,7377,468065,N/A
25.00,7442,468064,N/A
112.00,7442,468063,N/A
30.00,7442,468062,N/A
150.00,7442,468061,N/A
20.00,7442,468060,N/A
15.00,7442,468059,N/A
200.00,7442,468056,N/A
25.00,7442,468055,N/A
50.00,7442,468054,N/A
50.00,7442,468053,N/A
150.00,7442,468052,N/A
20.00,7442,468050,N/A
10.00,7446,468049,N/A
25.00,N/A,468048,7974
500.00,7442,468046,N/A
50.00,7446,468043,N/A
5.00,7442,468042,N/A
50.00,7442,468038,N/A
25.00,N/A,468037,7828
25.00,7442,468036,N/A
100.00,7442,468035,N/A
200.00,7442,468034,N/A
100.00,7442,468033,N/A
150.00,7442,468032,N/A
30.00,7442,468031,N/A
100.00,7442,468030,N/A
100.00,7442,468028,N/A
50.00,7442,468026,N/A
100.00,7446,468025,N/A
50.00,7446,468024,N/A
50.00,7442,468023,N/A
150.00,7442,468021,N/A
10.00,7376,468017,N/A
50.00,N/A,468016,7970
50.00,7442,468015,N/A
6.42,7442,468014,N/A
100.00,7442,468013,N/A
20.00,7377,468012,N/A
30.00,7446,468012,N/A
25.00,7442,468011,N/A
50.00,7442,468010,N/A
30.00,7442,468009,N/A
30.00,7442,468008,N/A
25.00,7442,468007,N/A
50.00,7442,468006,N/A
20.00,7442,468005,N/A
100.00,7442,468004,N/A
120.00,7377,468002,N/A
5.00,7442,468001,N/A
80.00,7377,468000,N/A
20.00,7377,467999,N/A
15.00,7442,467998,N/A
50.00,7442,467997,N/A
20.00,7442,467996,N/A
50.00,7442,467995,N/A
250.00,7442,467994,N/A
50.00,7442,467993,N/A
25.00,7442,467991,N/A
25.00,7442,467989,N/A
25.00,7442,467988,N/A
50.00,7442,467987,N/A
150.00,7442,467986,N/A
50.00,7442,467984,N/A
20.00,7442,467983,N/A
15.00,7442,467982,N/A
50.00,7376,467981,N/A
50.00,7442,467979,N/A
10.00,7446,467978,N/A
15.00,7377,467977,N/A
20.00,7442,467975,N/A
15.00,7446,467974,N/A
15.00,7442,467974,N/A
200.00,7442,467973,N/A
5.00,7442,467972,N/A
50.00,7442,467971,N/A
25.00,7442,467970,N/A
30.00,7442,467968,N/A
50.00,7442,467967,N/A
30.00,7442,467966,N/A
25.00,7442,467965,N/A
250.00,7442,467964,N/A
50.00,7442,467963,N/A
30.00,7442,467962,N/A
100.00,7442,467961,N/A
150.00,7446,467960,N/A
10.00,7376,467959,N/A
100.00,7442,467958,N/A
50.00,7446,467957,N/A
50.00,7442,467956,N/A
50.00,7442,467955,N/A
15.00,7446,467953,N/A
15.00,7376,467953,N/A
10.00,7377,467953,N/A
10.00,7442,467953,N/A
25.00,7442,467952,N/A
175.00,7376,467951,N/A
100.00,7442,467950,N/A
20.00,7442,467949,N/A
15.00,7442,467948,N/A
5.00,7376,467947,N/A
25.00,7446,467947,N/A
50.00,7446,467946,N/A
50.00,7442,467945,N/A
50.00,N/A,467944,7813
5.42,7442,467943,N/A
150.00,7442,467942,N/A
50.00,7442,467941,N/A
20.00,7442,467940,N/A
25.00,7442,467939,N/A
50.00,7442,467938,N/A
50.00,7442,467937,N/A
25.00,7442,467935,N/A
25.00,7442,467934,N/A
100.00,7442,467932,N/A
50.00,7442,467931,N/A
50.00,N/A,467929,7639
20.00,7442,467927,N/A
100.00,7442,467926,N/A
20.00,7442,467925,N/A
25.00,7442,467924,N/A
100.00,7442,467923,N/A
202.00,7442,467922,N/A
50.00,7442,467921,N/A
50.00,7446,467920,N/A
15.00,7446,467919,N/A
75.00,7446,467918,N/A
75.00,7442,467918,N/A
50.00,7442,467917,N/A
20.00,7446,467916,N/A
25.00,7442,467915,N/A
10.00,7442,467914,N/A
50.00,7442,467913,N/A
50.00,7442,467912,N/A
10.00,7442,467911,N/A
20.00,7446,467910,N/A
50.00,7442,467909,N/A
20.00,7442,467908,N/A
50.00,7442,467906,N/A
50.00,7442,467904,N/A
50.00,7442,467903,N/A
50.00,7442,467902,N/A
150.00,7442,467900,N/A
100.00,7442,467899,N/A
25.00,7442,467898,N/A
100.00,7442,467897,N/A
25.00,7442,467896,N/A
30.00,7442,467895,N/A
5.00,7377,467894,N/A
10.00,7446,467894,N/A
50.00,7442,467893,N/A
25.00,7442,467892,N/A
75.00,7442,467891,N/A
5.00,7442,467890,N/A
150.00,7442,467889,N/A
150.00,7442,467888,N/A
50.00,7442,467887,N/A
25.00,7442,467886,N/A
25.00,7446,467885,N/A
25.00,7442,467884,N/A
250.00,7442,467882,N/A
32.50,7442,467881,N/A
180.00,7446,467880,N/A
200.00,7377,467879,N/A
500.00,7446,467877,N/A
25.00,7442,467876,N/A
50.00,7442,467875,N/A
50.00,7442,467874,N/A
5.00,7446,467873,N/A
10.00,7442,467873,N/A
500.00,7377,467872,N/A
75.00,7442,467871,N/A
50.00,7442,467870,N/A
200.00,7442,467868,N/A
20.00,N/A,467867,7970
50.00,7442,467866,N/A
10.00,7442,467865,N/A
30.00,7442,467864,N/A
15.00,7442,467858,N/A
25.00,7376,467857,N/A
30.00,7442,467855,N/A
30.00,7442,467853,N/A
50.00,7446,467852,N/A
10.00,7442,467851,N/A
5.00,7442,467850,N/A
50.00,7446,467849,N/A
50.00,7442,467848,N/A
100.00,7446,467848,N/A
50.00,7442,467847,N/A
5.00,7376,467846,N/A
25.00,7442,467845,N/A
25.00,7442,467844,N/A
10.00,7442,467842,N/A
10.00,7442,467841,N/A
50.00,N/A,467840,7970
50.00,7446,467839,N/A
150.42,7442,467838,N/A
30.00,7376,467837,N/A
50.00,7442,467836,N/A
50.00,7446,467835,N/A
75.00,N/A,467834,7970
15.00,7442,467833,N/A
5.00,N/A,467833,7974
50.00,7446,467832,N/A
50.00,7442,467831,N/A
25.00,7442,467830,N/A
50.00,7442,467829,N/A
30.00,7442,467828,N/A
20.00,7442,467827,N/A
30.00,7446,467826,N/A
30.00,7446,467825,N/A
25.00,7446,467824,N/A
150.00,7442,467823,N/A
150.00,N/A,467822,7979
25.00,7442,467821,N/A
10.00,7442,467820,N/A
50.00,7442,467819,N/A
30.00,7442,467818,N/A
50.00,N/A,467817,7961
150.00,7446,467816,N/A
100.00,7442,467815,N/A
10.00,7442,467814,N/A
50.00,7442,467812,N/A
45.00,7442,467811,N/A
25.00,7442,467809,N/A
5.00,7442,467807,N/A
6.00,7442,467804,N/A
50.00,7442,467803,N/A
25.00,7446,467802,N/A
25.00,7442,467802,N/A
150.00,N/A,467801,7967
15.00,7442,467799,N/A
50.00,7377,467798,N/A
25.00,7442,467796,N/A
150.00,7442,467795,N/A
25.00,7442,467794,N/A
30.00,7442,467791,N/A
30.00,7446,467790,N/A
5.00,7442,467789,N/A
50.00,7442,467788,N/A
150.00,7442,467787,N/A
10.00,7442,467786,N/A
30.00,7442,467784,N/A
50.00,7446,467783,N/A
34.00,7442,467782,N/A
150.00,7442,467781,N/A
15.00,7377,467780,N/A
100.00,7442,467779,N/A
50.00,7446,467778,N/A
100.00,7442,467777,N/A
120.00,7446,467776,N/A
50.00,7442,467775,N/A
5.00,7442,467774,N/A
65.00,7446,467773,N/A
205.00,7442,467772,N/A
25.00,7442,467771,N/A
30.00,7442,467770,N/A
100.00,7446,467769,N/A
25.00,7442,467768,N/A
10.00,7442,467766,N/A
150.00,7446,467765,N/A
150.00,7442,467764,N/A
100.00,N/A,467763,7963
30.00,7442,467762,N/A
25.00,7442,467761,N/A
100.00,N/A,467760,7970
25.00,7442,467758,N/A
50.00,N/A,467756,7966
25.00,7442,467755,N/A
30.00,7442,467754,N/A
50.00,7442,467753,N/A
30.00,7442,467751,N/A
60.00,7442,467750,N/A
500.00,N/A,467749,7978
250.00,7446,467748,N/A
10.00,7442,467747,N/A
50.00,7446,467744,N/A
10.00,7442,467743,N/A
15.00,7442,467742,N/A
50.00,7442,467741,N/A
60.00,7442,467740,N/A
150.00,7442,467739,N/A
200.00,7446,467738,N/A
15.00,7442,467737,N/A
25.00,7376,467736,N/A
50.00,7442,467735,N/A
25.00,7446,467734,N/A
15.00,7446,467733,N/A
150.00,7442,467732,N/A
50.00,7446,467731,N/A
5.00,N/A,467730,7842
450.00,7442,467728,N/A
25.00,N/A,467727,7972
50.00,7442,467726,N/A
50.00,7442,467725,N/A
10.00,7442,467724,N/A
75.00,7442,467722,N/A
30.00,7446,467721,N/A
