amount,description,event,goal,id,name,run
15.80,,agdq2018,(None),6843,Orange,Armed With Wings: Rearmed
11.00,,agdq2018,(None),6844,Red,Armed With Wings: Rearmed
10.80,,agdq2018,(None),6845,Yellow,Armed With Wings: Rearmed
7968.20,,agdq2018,7500.00,6849,Handcam,Armed With Wings: Rearmed
4020.30,,agdq2018,4000.00,6840,Wear Cat Ears,TAIKER
4117.22,,agdq2018,(None),7150,Mario vs Luigi,Super Mario Galaxy
3692.51,,agdq2018,(None),7152,Luigi,Super Mario Galaxy
424.71,,agdq2018,(None),7151,Mario,Super Mario Galaxy
15015.50,,agdq2018,15000.00,6795,Master Stages,Super Monkey Ball
40457.00,,agdq2018,40000.00,6820,BONUS GAME: TASBot vs Super Monkey Ball,TASBot vs Super Monkey Ball
7146.37,,agdq2018,7000.00,7192,TASBot breaks Super Monkey Ball physics,TASBot vs Super Monkey Ball
15735.56,,agdq2018,(None),6796,Choose the Run Category,Kingdom Hearts: Birth by Sleep Final Mix HD
7746.63,,agdq2018,(None),6799,Ventus Critical Level 1 Any%,Kingdom Hearts: Birth by Sleep Final Mix HD
7211.93,,agdq2018,(None),6797,Aqua Critical Level 1 Any%,Kingdom Hearts: Birth by Sleep Final Mix HD
777.00,,agdq2018,(None),6798,Terra Beginner Any%,Kingdom Hearts: Birth by Sleep Final Mix HD
3041.14,,agdq2018,(None),6731,Boy vs Girl,Pokemon Black/White Version 2
2845.34,,agdq2018,(None),6733,Play as the Girl,Pokemon Black/White Version 2
195.80,,agdq2018,(None),6732,Play as the Boy,Pokemon Black/White Version 2
3834.91,,agdq2018,(None),6728,Drilbur's Name,Pokemon Black/White Version 2
1110.01,,agdq2018,(None),6902,Kamina,Pokemon Black/White Version 2
1096.00,,agdq2018,(None),6905,Holy Moley,Pokemon Black/White Version 2
411.00,,agdq2018,(None),7009,DirtySonic,Pokemon Black/White Version 2
257.30,,agdq2018,(None),6918,THE CHAMP,Pokemon Black/White Version 2
186.00,,agdq2018,(None),6930,Nebby,Pokemon Black/White Version 2
185.80,,agdq2018,(None),7160,Knuckles,Pokemon Black/White Version 2
157.10,,agdq2018,(None),6868,baby boy,Pokemon Black/White Version 2
106.50,,agdq2018,(None),7120,John Wick,Pokemon Black/White Version 2
75.00,,agdq2018,(None),7124,NotZoroark,Pokemon Black/White Version 2
70.80,,agdq2018,(None),7101,Chobin,Pokemon Black/White Version 2
62.60,,agdq2018,(None),7169,Dad,Pokemon Black/White Version 2
30.00,,agdq2018,(None),7149,Pikachu,Pokemon Black/White Version 2
30.00,,agdq2018,(None),7097,Trickster,Pokemon Black/White Version 2
20.00,,agdq2018,(None),7193,dril,Pokemon Black/White Version 2
15.00,,agdq2018,(None),7108,Dilburt,Pokemon Black/White Version 2
11.80,,agdq2018,(None),6953,Mogra,Pokemon Black/White Version 2
5.00,,agdq2018,(None),7106,Crafted,Pokemon Black/White Version 2
5.00,,agdq2018,(None),7144,Morocco,Pokemon Black/White Version 2
6001.42,,agdq2018,(None),6730,Player Character's Name,Pokemon Black/White Version 2
3684.00,,agdq2018,(None),6867,Oh no  I,Pokemon Black/White Version 2
824.36,,agdq2018,(None),6869,GUZMA,Pokemon Black/White Version 2
696.72,,agdq2018,(None),6921,failure,Pokemon Black/White Version 2
296.35,,agdq2018,(None),6873,Gucci,Pokemon Black/White Version 2
109.20,,agdq2018,(None),6912,Mango,Pokemon Black/White Version 2
97.77,,agdq2018,(None),6887,Verdier,Pokemon Black/White Version 2
90.80,,agdq2018,(None),7164,My Popo,Pokemon Black/White Version 2
57.25,,agdq2018,(None),6923,Scottdog,Pokemon Black/White Version 2
50.00,,agdq2018,(None),7013,Neal,Pokemon Black/White Version 2
25.00,,agdq2018,(None),7022,haha,Pokemon Black/White Version 2
22.22,,agdq2018,(None),7113,Flutter,Pokemon Black/White Version 2
15.00,,agdq2018,(None),7077,Endykin,Pokemon Black/White Version 2
12.75,,agdq2018,(None),6939,Ash,Pokemon Black/White Version 2
10.00,,agdq2018,(None),7168,Mond,Pokemon Black/White Version 2
5.00,,agdq2018,(None),7116,Taka,Pokemon Black/White Version 2
5.00,,agdq2018,(None),7070,TANTOR,Pokemon Black/White Version 2
4966.83,,agdq2018,(None),6729,Rival's Name,Pokemon Black/White Version 2
2428.97,,agdq2018,(None),6908,Bees?,Pokemon Black/White Version 2
1240.00,,agdq2018,(None),6911,Jimbles,Pokemon Black/White Version 2
608.80,,agdq2018,(None),6943,Dio,Pokemon Black/White Version 2
189.80,,agdq2018,(None),7094,Monika,Pokemon Black/White Version 2
121.50,,agdq2018,(None),6927,chat,Pokemon Black/White Version 2
105.00,,agdq2018,(None),6896,Gladion,Pokemon Black/White Version 2
87.25,,agdq2018,(None),6924,Vivec,Pokemon Black/White Version 2
65.00,,agdq2018,(None),6984,TheBag,Pokemon Black/White Version 2
46.66,,agdq2018,(None),6947,Gary,Pokemon Black/White Version 2
30.00,,agdq2018,(None),6882,Malik,Pokemon Black/White Version 2
30.00,,agdq2018,(None),7055,WHO,Pokemon Black/White Version 2
13.85,,agdq2018,(None),6913,Armada,Pokemon Black/White Version 2
76196.08,,agdq2018,75000.00,6821,BONUS GAME: Mike Tyson's Punch-Out!! + Super Punch-Out!!,Mike Tyson's Punch-Out!! + Super Punch-Out!!
29059.88,,agdq2018,(None),6770,Choose the Filename,The Legend of Zelda: Ocarina of Time
11440.85,,agdq2018,(None),6895,my dude,The Legend of Zelda: Ocarina of Time
3892.21,,agdq2018,(None),7163,S N U G,The Legend of Zelda: Ocarina of Time
3644.23,,agdq2018,(None),6879,Lonk,The Legend of Zelda: Ocarina of Time
1896.18,,agdq2018,(None),6948,ClintS,The Legend of Zelda: Ocarina of Time
1770.88,,agdq2018,(None),6980,Bananas,The Legend of Zelda: Ocarina of Time
730.21,,agdq2018,(None),6933,GirlLink,The Legend of Zelda: Ocarina of Time
700.30,,agdq2018,(None),6940,Slurmp,The Legend of Zelda: Ocarina of Time
671.00,,agdq2018,(None),7110,Iwata,The Legend of Zelda: Ocarina of Time
665.05,,agdq2018,(None),6852,Zelda,The Legend of Zelda: Ocarina of Time
553.40,,agdq2018,(None),6853,Bilbo,The Legend of Zelda: Ocarina of Time
325.00,,agdq2018,(None),7199,Bort,The Legend of Zelda: Ocarina of Time
260.00,,agdq2018,(None),7142,Senpai,The Legend of Zelda: Ocarina of Time
256.00,,agdq2018,(None),6903,G.O.A.T.,The Legend of Zelda: Ocarina of Time
245.00,,agdq2018,(None),7089,my boy,The Legend of Zelda: Ocarina of Time
238.85,,agdq2018,(None),7155,Bitcoin,The Legend of Zelda: Ocarina of Time
226.00,,agdq2018,(None),7114,BigBomBag,The Legend of Zelda: Ocarina of Time
200.00,,agdq2018,(None),6893,Zeldaaaa,The Legend of Zelda: Ocarina of Time
190.00,,agdq2018,(None),7198,spitty44,The Legend of Zelda: Ocarina of Time
188.70,,agdq2018,(None),7213,Rock,The Legend of Zelda: Ocarina of Time
181.00,,agdq2018,(None),7204,De Wae,The Legend of Zelda: Ocarina of Time
178.55,,agdq2018,(None),6989,DOGE,The Legend of Zelda: Ocarina of Time
150.67,,agdq2018,(None),7093,Narcissa,The Legend of Zelda: Ocarina of Time
85.00,,agdq2018,(None),7190,Nobuyuki,The Legend of Zelda: Ocarina of Time
60.00,,agdq2018,(None),7201,Chronotrigger,The Legend of Zelda: Ocarina of Time
60.00,,agdq2018,(None),7080,SoSmooth,The Legend of Zelda: Ocarina of Time
45.00,,agdq2018,(None),7023,Mouse,The Legend of Zelda: Ocarina of Time
40.00,,agdq2018,(None),7197,Cosmo,The Legend of Zelda: Ocarina of Time
40.00,,agdq2018,(None),7208,I say,The Legend of Zelda: Ocarina of Time
40.00,,agdq2018,(None),6949,Zaldor,The Legend of Zelda: Ocarina of Time
30.00,,agdq2018,(None),6993,Mr. 5K,The Legend of Zelda: Ocarina of Time
25.00,,agdq2018,(None),7068,Rosella,The Legend of Zelda: Ocarina of Time
10.80,,agdq2018,(None),7220,KLINK,The Legend of Zelda: Ocarina of Time
10.00,,agdq2018,(None),6884,RunOgre,The Legend of Zelda: Ocarina of Time
10.00,,agdq2018,(None),7217,SebLink,The Legend of Zelda: Ocarina of Time
25101.02,,agdq2018,25000.00,6771,Glitch Exhibition,The Legend of Zelda: Ocarina of Time
4693.16,,agdq2018,(None),6773,Choose the Language,Tintin in Tibet
2426.94,,agdq2018,(None),6775,French,Tintin in Tibet
854.59,,agdq2018,(None),6780,Swedish,Tintin in Tibet
721.49,,agdq2018,(None),6776,German,Tintin in Tibet
344.00,,agdq2018,(None),6774,English,Tintin in Tibet
325.57,,agdq2018,(None),6778,Dutch,Tintin in Tibet
10.57,,agdq2018,(None),6779,Italian,Tintin in Tibet
10.00,,agdq2018,(None),6777,Spanish,Tintin in Tibet
5000.50,,agdq2018,5000.00,6772,Hard Difficulty,Tintin in Tibet
13344.73,,agdq2018,(None),6718,Ashley vs Kaidan,Mass Effect
7242.55,,agdq2018,(None),6719,Ashley,Mass Effect
6102.18,,agdq2018,(None),6720,Kaidan,Mass Effect
13797.41,,agdq2018,(None),6715,MaleShep vs FemShep,Mass Effect
10483.80,,agdq2018,(None),6717,Play as FemShep,Mass Effect
3313.61,,agdq2018,(None),6716,Play as MaleShep,Mass Effect
13328.52,,agdq2018,(None),6784,Choose the Character Name,Diablo
4062.92,,agdq2018,(None),7081,Oh Hi Mark,Diablo
2959.75,,agdq2018,(None),7006,RunnersChoice,Diablo
2627.83,,agdq2018,(None),6891,Beefaroni,Diablo
1395.40,,agdq2018,(None),6870,ChickenSoup,Diablo
678.09,,agdq2018,(None),7057,ChrisWilson,Diablo
350.00,,agdq2018,(None),6954,Jerry,Diablo
250.57,,agdq2018,(None),7029,Beastmode,Diablo
240.57,,agdq2018,(None),7132,Beeftank,Diablo
212.37,,agdq2018,(None),6894,Wirt,Diablo
170.00,,agdq2018,(None),7098,BexGGG,Diablo
110.22,,agdq2018,(None),7130,Horse Egg,Diablo
68.37,,agdq2018,(None),6876,Tifas-Revenge,Diablo
55.70,,agdq2018,(None),7242,TidePodsAreGood,Diablo
50.00,,agdq2018,(None),7059,Ladybird,Diablo
35.59,,agdq2018,(None),7000,TrentPinkney,Diablo
20.00,,agdq2018,(None),7252,At0mium,Diablo
20.00,,agdq2018,(None),6855,John Doe,Diablo
11.14,,agdq2018,(None),7243,Darbians choice,Diablo
10.00,,agdq2018,(None),7025,Mallow,Diablo
7759.69,,agdq2018,7500.00,6783,Kill the Butcher,Diablo
15005.00,,agdq2018,15000.00,6800,Level 1 Sorcerer Any%,Diablo
2592.25,,agdq2018,(None),6683,What does the Shopkeeper say?,Diablo
1193.83,,agdq2018,(None),6687,Whaddaya buyin'?,Diablo
924.00,,agdq2018,(None),6688,Hehehe  thank you!,Diablo
175.82,,agdq2018,(None),6690,Moo?,Diablo
156.80,,agdq2018,(None),6689,It's over 9000?!,Diablo
106.00,,agdq2018,(None),6684,I sense a soul in search of answers...,Diablo
35.80,,agdq2018,(None),6685,Abandon your foolish quest!,Diablo
0.00,,agdq2018,(None),6686,FrankerZ FrankerZ,Diablo
7347.64,,agdq2018,(None),6670,Choose the Character Name,Baldur's Gate 2: Enhanced Edition
2658.27,,agdq2018,(None),6946,Balkanain,Baldur's Gate 2: Enhanced Edition
2313.52,,agdq2018,(None),6883,Boo,Baldur's Gate 2: Enhanced Edition
953.71,,agdq2018,(None),7075,Beardy McBeardsson,Baldur's Gate 2: Enhanced Edition
473.20,,agdq2018,(None),6938,Gary Gygax,Baldur's Gate 2: Enhanced Edition
282.07,,agdq2018,(None),7140,Drrrrrrzzztztztzzztz,Baldur's Gate 2: Enhanced Edition
231.30,,agdq2018,(None),6928,Moon2,Baldur's Gate 2: Enhanced Edition
135.00,,agdq2018,(None),7154,IllBaldUrGate,Baldur's Gate 2: Enhanced Edition
125.00,,agdq2018,(None),6934,Lore,Baldur's Gate 2: Enhanced Edition
60.57,,agdq2018,(None),6874,no one,Baldur's Gate 2: Enhanced Edition
35.00,,agdq2018,(None),7159,Kowalisawesome,Baldur's Gate 2: Enhanced Edition
30.00,,agdq2018,(None),7215,Tommy Wiseau,Baldur's Gate 2: Enhanced Edition
20.00,,agdq2018,(None),7221,Commenter's Choice,Baldur's Gate 2: Enhanced Edition
20.00,,agdq2018,(None),7209,FlowerCrownHulk,Baldur's Gate 2: Enhanced Edition
10.00,,agdq2018,(None),7016,Cleevis,Baldur's Gate 2: Enhanced Edition
27648.38,,agdq2018,25000.00,6682,Blindfolded Pontiff and Gundyr,Dark Souls 3
75718.30,,agdq2018,75000.00,6822,BONUS GAME: Dark Souls III,Dark Souls 3
10769.57,,agdq2018,(None),6701,Cecil's Name,Final Fantasy IV
5115.25,,agdq2018,(None),6972,Bif,Final Fantasy IV
3981.25,,agdq2018,(None),6857,ARBYS,Final Fantasy IV
776.67,,agdq2018,(None),6966,Prinny,Final Fantasy IV
221.60,,agdq2018,(None),6959,Magus,Final Fantasy IV
202.80,,agdq2018,(None),7128,Cecil,Final Fantasy IV
185.00,,agdq2018,(None),7051,KB201,Final Fantasy IV
125.00,,agdq2018,(None),7125,Golbez,Final Fantasy IV
72.00,,agdq2018,(None),7010,Sabin,Final Fantasy IV
50.00,,agdq2018,(None),7235,Weasel,Final Fantasy IV
40.00,,agdq2018,(None),7158,GodCod,Final Fantasy IV
2640.60,,agdq2018,(None),6704,Edward's Name,Final Fantasy IV
1665.03,,agdq2018,(None),7111,SPOONY,Final Fantasy IV
485.00,,agdq2018,(None),6858,ARBYS,Final Fantasy IV
309.57,,agdq2018,(None),7035,Spoon,Final Fantasy IV
121.00,,agdq2018,(None),7026,Ripple,Final Fantasy IV
35.00,,agdq2018,(None),7200,Enigma,Final Fantasy IV
25.00,,agdq2018,(None),6991,Wilder,Final Fantasy IV
2703.49,,agdq2018,(None),6702,Kain's Name,Final Fantasy IV
1591.89,,agdq2018,(None),6951,Batman,Final Fantasy IV
730.00,,agdq2018,(None),6859,ARBYS,Final Fantasy IV
270.00,,agdq2018,(None),6996,Zero,Final Fantasy IV
35.00,,agdq2018,(None),7134,Nerd,Final Fantasy IV
31.60,,agdq2018,(None),6960,RUMMEL,Final Fantasy IV
25.00,,agdq2018,(None),6944,Edge,Final Fantasy IV
20.00,,agdq2018,(None),7240,Jr,Final Fantasy IV
20194.01,,agdq2018,20000.00,6700,Make Yang eat his vegetables,Final Fantasy IV
26028.01,,agdq2018,25000.00,7259,Nuke Glitch into Crazy Town,Final Fantasy IV
2259.70,,agdq2018,(None),6708,Palom's Name,Final Fantasy IV
1098.70,,agdq2018,(None),7087,Mac,Final Fantasy IV
362.00,,agdq2018,(None),7083,Porom,Final Fantasy IV
230.00,,agdq2018,(None),7245,Bagu,Final Fantasy IV
170.00,,agdq2018,(None),7030,JP,Final Fantasy IV
150.00,,agdq2018,(None),7254,CPG,Final Fantasy IV
120.00,,agdq2018,(None),7061,Parom,Final Fantasy IV
69.00,,agdq2018,(None),6860,ARBYS,Final Fantasy IV
30.00,,agdq2018,(None),7003,Palom,Final Fantasy IV
25.00,,agdq2018,(None),7049,Clay,Final Fantasy IV
5.00,,agdq2018,(None),7074,Queen,Final Fantasy IV
2632.36,,agdq2018,(None),6709,Porom's Name,Final Fantasy IV
1525.90,,agdq2018,(None),7088,Cheese,Final Fantasy IV
517.00,,agdq2018,(None),7004,Palom,Final Fantasy IV
439.45,,agdq2018,(None),7031,Queen,Final Fantasy IV
70.00,,agdq2018,(None),6861,ARBYS,Final Fantasy IV
30.00,,agdq2018,(None),7191,Alice,Final Fantasy IV
25.01,,agdq2018,(None),7065,Hbox,Final Fantasy IV
25.00,,agdq2018,(None),7050,Achin',Final Fantasy IV
1235.80,,agdq2018,(None),6705,Rosa's Name,Final Fantasy IV
1145.80,,agdq2018,(None),6955,Klaige,Final Fantasy IV
45.00,,agdq2018,(None),6862,ARBYS,Final Fantasy IV
25.00,,agdq2018,(None),7028,Wendy,Final Fantasy IV
20.00,,agdq2018,(None),7227,Kid8,Final Fantasy IV
5178.14,,agdq2018,(None),6703,Rydia's Name,Final Fantasy IV
3000.00,,agdq2018,(None),7143,Bethus,Final Fantasy IV
1456.00,,agdq2018,(None),6950,Waifu,Final Fantasy IV
456.00,,agdq2018,(None),6982,Liana,Final Fantasy IV
108.00,,agdq2018,(None),6863,ARBYS,Final Fantasy IV
60.00,,agdq2018,(None),7119,Schala,Final Fantasy IV
55.00,,agdq2018,(None),6962,Spoony,Final Fantasy IV
20.00,,agdq2018,(None),7253,Batman,Final Fantasy IV
12.60,,agdq2018,(None),6961,Hilde,Final Fantasy IV
10.54,,agdq2018,(None),6871,Alice,Final Fantasy IV
5515.68,,agdq2018,(None),6707,Tellah's Name,Final Fantasy IV
3338.73,,agdq2018,(None),6864,ARBYS,Final Fantasy IV
1021.95,,agdq2018,(None),7166,Guzz,Final Fantasy IV
800.00,,agdq2018,(None),7156,MAX300,Final Fantasy IV
177.00,,agdq2018,(None),7040,Hootie,Final Fantasy IV
110.00,,agdq2018,(None),6942,Nonno,Final Fantasy IV
68.00,,agdq2018,(None),6976,FuSoYa,Final Fantasy IV
2131.72,,agdq2018,(None),6706,Yang's Name,Final Fantasy IV
1481.57,,agdq2018,(None),6941,Happy,Final Fantasy IV
215.00,,agdq2018,(None),7231,Yin,Final Fantasy IV
210.00,,agdq2018,(None),7044,Pork,Final Fantasy IV
170.15,,agdq2018,(None),7268,Sue,Final Fantasy IV
25.00,,agdq2018,(None),6865,ARBYS,Final Fantasy IV
20.00,,agdq2018,(None),7115,DaWey,Final Fantasy IV
10.00,,agdq2018,(None),7247,Groose,Final Fantasy IV
31127.29,,agdq2018,(None),6787,Choose the Character Sprites,The Legend of Zelda: A Link to the Past
8498.67,,agdq2018,(None),6826,Mog the Moogle,The Legend of Zelda: A Link to the Past
5486.01,,agdq2018,(None),6830,Dark Link,The Legend of Zelda: A Link to the Past
5135.80,,agdq2018,(None),6827,Zelda,The Legend of Zelda: A Link to the Past
4679.27,,agdq2018,(None),6831,Luigi,The Legend of Zelda: A Link to the Past
2516.47,,agdq2018,(None),6828,Samus,The Legend of Zelda: A Link to the Past
1606.60,,agdq2018,(None),6833,Ganondorf,The Legend of Zelda: A Link to the Past
1474.06,,agdq2018,(None),6832,Pug,The Legend of Zelda: A Link to the Past
904.80,,agdq2018,(None),6967,Roy Koopa,The Legend of Zelda: A Link to the Past
825.61,,agdq2018,(None),6829,Link (Default),The Legend of Zelda: A Link to the Past
50788.23,,agdq2018,50000.00,6786,Swordless Mode,The Legend of Zelda: A Link to the Past
43752.39,,agdq2018,(None),6788,Validate the Run,The Legend of Zelda: A Link to the Past
26334.29,,agdq2018,(None),6789,Validate it,The Legend of Zelda: A Link to the Past
17418.10,,agdq2018,(None),6790,Invalidate it,The Legend of Zelda: A Link to the Past
126823.48,,agdq2018,125000.00,6823,BONUS GAME: Super Dram World 2,Super Dram World 2
142799.27,,agdq2018,(None),6749,Save or Kill the Baby Yoshis,Super Dram World 2
75208.35,,agdq2018,(None),6751,Kill the Baby Yoshis,Super Dram World 2
67590.92,,agdq2018,(None),6750,Save the Baby Yoshis,Super Dram World 2
26752.50,,agdq2018,25000.00,6801,TASBot plays Super Dram World 2,Super Dram World 2
68984.87,,agdq2018,(None),6758,Choose the Language,The Legend of Zelda: Breath of the Wild
26201.80,,agdq2018,(None),6759,English,The Legend of Zelda: Breath of the Wild
23577.53,,agdq2018,(None),6761,German,The Legend of Zelda: Breath of the Wild
9934.04,,agdq2018,(None),6767,Japanese,The Legend of Zelda: Breath of the Wild
3590.14,,agdq2018,(None),6760,French,The Legend of Zelda: Breath of the Wild
2569.00,,agdq2018,(None),6764,Dutch,The Legend of Zelda: Breath of the Wild
1316.17,,agdq2018,(None),6766,Russian,The Legend of Zelda: Breath of the Wild
1008.00,,agdq2018,(None),6762,Spanish,The Legend of Zelda: Breath of the Wild
498.19,,agdq2018,(None),6763,Italian,The Legend of Zelda: Breath of the Wild
290.00,,agdq2018,(None),6765,Portuguese,The Legend of Zelda: Breath of the Wild
147322.77,,agdq2018,250000.00,6769,Create a Majestic Mechanical Flying Steed,The Legend of Zelda: Breath of the Wild
209480.38,,agdq2018,(None),6768,Name the Horse,The Legend of Zelda: Breath of the Wild
50817.81,,agdq2018,(None),6878,Rochefort,The Legend of Zelda: Breath of the Wild
49151.10,,agdq2018,(None),7165,Yobby,The Legend of Zelda: Breath of the Wild
22790.00,,agdq2018,(None),7100,Iwata,The Legend of Zelda: Breath of the Wild
18624.05,,agdq2018,(None),7107,my dude,The Legend of Zelda: Breath of the Wild
8142.47,,agdq2018,(None),6995,Daddy,The Legend of Zelda: Breath of the Wild
8087.44,,agdq2018,(None),6904,Woomy,The Legend of Zelda: Breath of the Wild
5321.71,,agdq2018,(None),7047,Agro,The Legend of Zelda: Breath of the Wild
3684.17,,agdq2018,(None),7241,Bojack,The Legend of Zelda: Breath of the Wild
2997.64,,agdq2018,(None),6892,Beefaroni,The Legend of Zelda: Breath of the Wild
2890.44,,agdq2018,(None),7228,hOwOrse,The Legend of Zelda: Breath of the Wild
2060.00,,agdq2018,(None),7255,Runners choice,The Legend of Zelda: Breath of the Wild
1965.80,,agdq2018,(None),6901,Torsey,The Legend of Zelda: Breath of the Wild
1856.00,,agdq2018,(None),7272,Flapjack,The Legend of Zelda: Breath of the Wild
1829.58,,agdq2018,(None),7052,Roach,The Legend of Zelda: Breath of the Wild
1686.00,,agdq2018,(None),6899,Reinhardt,The Legend of Zelda: Breath of the Wild
1680.00,,agdq2018,(None),7266,Aggro,The Legend of Zelda: Breath of the Wild
1634.14,,agdq2018,(None),6965,i kno de way,The Legend of Zelda: Breath of the Wild
1487.02,,agdq2018,(None),7167,Spaghett,The Legend of Zelda: Breath of the Wild
1475.00,,agdq2018,(None),7222,Gluestick,The Legend of Zelda: Breath of the Wild
1432.40,,agdq2018,(None),7064,Harambe,The Legend of Zelda: Breath of the Wild
1371.46,,agdq2018,(None),7121,Epona #27,The Legend of Zelda: Breath of the Wild
1211.80,,agdq2018,(None),7033,Hodor,The Legend of Zelda: Breath of the Wild
1158.04,,agdq2018,(None),7099,Shadowfax,The Legend of Zelda: Breath of the Wild
1115.00,,agdq2018,(None),7274,waluigi,The Legend of Zelda: Breath of the Wild
1028.00,,agdq2018,(None),7230,Epona,The Legend of Zelda: Breath of the Wild
940.17,,agdq2018,(None),7177,RoastBeef,The Legend of Zelda: Breath of the Wild
711.80,,agdq2018,(None),6998,Dijon,The Legend of Zelda: Breath of the Wild
710.57,,agdq2018,(None),7212,Garyl,The Legend of Zelda: Breath of the Wild
698.00,,agdq2018,(None),7162,Fuzzy,The Legend of Zelda: Breath of the Wild
693.57,,agdq2018,(None),7104,DS DAD,The Legend of Zelda: Breath of the Wild
670.00,,agdq2018,(None),7275,Rosinante,The Legend of Zelda: Breath of the Wild
613.73,,agdq2018,(None),7045,Elmer,The Legend of Zelda: Breath of the Wild
576.60,,agdq2018,(None),7090,DeWay,The Legend of Zelda: Breath of the Wild
550.00,,agdq2018,(None),6931,Johnny,The Legend of Zelda: Breath of the Wild
540.00,,agdq2018,(None),6932,mom,The Legend of Zelda: Breath of the Wild
516.00,,agdq2018,(None),6866,orb,The Legend of Zelda: Breath of the Wild
421.00,,agdq2018,(None),7133,Cow,The Legend of Zelda: Breath of the Wild
380.00,,agdq2018,(None),7276,MyLilPony,The Legend of Zelda: Breath of the Wild
366.97,,agdq2018,(None),7131,Beefageti,The Legend of Zelda: Breath of the Wild
360.00,,agdq2018,(None),7293,PnutButtr,The Legend of Zelda: Breath of the Wild
355.00,,agdq2018,(None),7226,Scooter,The Legend of Zelda: Breath of the Wild
350.80,,agdq2018,(None),7182,Murr,The Legend of Zelda: Breath of the Wild
326.00,,agdq2018,(None),7066,Buddy,The Legend of Zelda: Breath of the Wild
266.39,,agdq2018,(None),7018,Jeff,The Legend of Zelda: Breath of the Wild
245.00,,agdq2018,(None),7277,Zelma,The Legend of Zelda: Breath of the Wild
230.00,,agdq2018,(None),7296,Blueberry,The Legend of Zelda: Breath of the Wild
229.00,,agdq2018,(None),7236,Alonwyn,The Legend of Zelda: Breath of the Wild
225.00,,agdq2018,(None),7239,Sheep,The Legend of Zelda: Breath of the Wild
205.00,,agdq2018,(None),7147,Beeb,The Legend of Zelda: Breath of the Wild
205.00,,agdq2018,(None),7042,Ramrod,The Legend of Zelda: Breath of the Wild
200.00,,agdq2018,(None),7263,Motti,The Legend of Zelda: Breath of the Wild
190.00,,agdq2018,(None),7270,Twinkles,The Legend of Zelda: Breath of the Wild
160.00,,agdq2018,(None),7211,Ymyt,The Legend of Zelda: Breath of the Wild
150.00,,agdq2018,(None),7257,PandaDes,The Legend of Zelda: Breath of the Wild
150.00,,agdq2018,(None),7261,Romscout,The Legend of Zelda: Breath of the Wild
145.00,,agdq2018,(None),7292,Yosh,The Legend of Zelda: Breath of the Wild
135.00,,agdq2018,(None),7196,AngrSword,The Legend of Zelda: Breath of the Wild
125.00,,agdq2018,(None),7202,Fufu,The Legend of Zelda: Breath of the Wild
112.00,,agdq2018,(None),7145,Oreo,The Legend of Zelda: Breath of the Wild
105.00,,agdq2018,(None),7262,DrHorseMD,The Legend of Zelda: Breath of the Wild
91.14,,agdq2018,(None),7219,Link,The Legend of Zelda: Breath of the Wild
80.80,,agdq2018,(None),7188,Kraken,The Legend of Zelda: Breath of the Wild
75.00,,agdq2018,(None),7233,Elenor,The Legend of Zelda: Breath of the Wild
75.00,,agdq2018,(None),6935,Keepo,The Legend of Zelda: Breath of the Wild
70.00,,agdq2018,(None),7027,Dimond,The Legend of Zelda: Breath of the Wild
65.57,,agdq2018,(None),7203,Glue,The Legend of Zelda: Breath of the Wild
60.00,,agdq2018,(None),7135,Corsair,The Legend of Zelda: Breath of the Wild
60.00,,agdq2018,(None),7205,Geronimo,The Legend of Zelda: Breath of the Wild
55.00,,agdq2018,(None),7073,Andge,The Legend of Zelda: Breath of the Wild
50.00,,agdq2018,(None),7214,ArrGeeEll,The Legend of Zelda: Breath of the Wild
50.00,,agdq2018,(None),7305,Jessica,The Legend of Zelda: Breath of the Wild
50.00,,agdq2018,(None),7258,Maurice,The Legend of Zelda: Breath of the Wild
40.00,,agdq2018,(None),7109,KilAnimal,The Legend of Zelda: Breath of the Wild
40.00,,agdq2018,(None),7302,Luigi,The Legend of Zelda: Breath of the Wild
36.50,,agdq2018,(None),6990,Fabienne,The Legend of Zelda: Breath of the Wild
35.90,,agdq2018,(None),7173,CORAL,The Legend of Zelda: Breath of the Wild
35.00,,agdq2018,(None),7286,Rose,The Legend of Zelda: Breath of the Wild
35.00,,agdq2018,(None),7299,Sent,The Legend of Zelda: Breath of the Wild
25.00,,agdq2018,(None),7291,Jones,The Legend of Zelda: Breath of the Wild
25.00,,agdq2018,(None),7265,Wakaflaka,The Legend of Zelda: Breath of the Wild
20.00,,agdq2018,(None),7304,Sparkles,The Legend of Zelda: Breath of the Wild
15.00,,agdq2018,(None),7285,ikki,The Legend of Zelda: Breath of the Wild
10.80,,agdq2018,(None),7176,EarlyOs,The Legend of Zelda: Breath of the Wild
10.00,,agdq2018,(None),7218,DevlDaddy,The Legend of Zelda: Breath of the Wild
10.00,,agdq2018,(None),7186,Kawauso,The Legend of Zelda: Breath of the Wild
5.00,,agdq2018,(None),7287,Jaky,The Legend of Zelda: Breath of the Wild
50278.74,,agdq2018,50000.00,6851,Play on Master Mode,The Legend of Zelda: Breath of the Wild
36.00,,sgdq2012,(None),2387,Filename,Startropics 2
25.00,,sgdq2012,(None),2647,DaleCody,Startropics 2
10.00,,sgdq2012,(None),2648,OldBobby,Startropics 2
1.00,,sgdq2012,(None),2646,Bill,Startropics 2
148.00,,sgdq2012,(None),2355,in bounds vs out of bounds,portal
